title,link,pub_date
Microsoft Announces that it will drop official support of PHP on Windows - Laravel News,https://news.google.com/rss/articles/CBMiZkFVX3lxTE5YZktzaERnbjRPUEZfQXowd3RMZXBBVHZ4TEJqUURiYkZrcnRUaUxnY0NMcDdnbzRkeGVUSDFIam9zSDQ5d3BDZWNBTGhBUWl3R3lXcENYNmpTdkFTcTVsYjBTMkYtdw?oc=5,"Sat, 11 Jul 2020 07:00:00 GMT"
Now available: Microsoft Family Safety app—helping you protect what matters most - Microsoft,https://news.google.com/rss/articles/CBMiwgFBVV95cUxQMGlRcjlEclptcFJGRjg3LVBkTHlkcllUMXNveGh5YjlGMzYxa3hMWGtKcHhPMWRzaEVxZzhDN0MwVjQ4WFpmV0tnV1ZsbmYyMGNDRVBvNFpKV2xSU0xVR0t6TkktaVJsX3VLdEdWdEdha3NSVk1pdzZfQVI1MVdnVV9fNm1ZWjMtV0hQYko3ekNQYWhqMkVtZzFsWlBjb3Q4LVVDWTRWa0hVY2ZGUmRYYlZkT0xNVnUwc043aW0tZVZKQQ?oc=5,"Tue, 28 Jul 2020 07:00:00 GMT"
Azure Time Series Insights Gen2: Leading the next generation of industrial IoT analytics platforms - Microsoft,https://news.google.com/rss/articles/CBMi1AFBVV95cUxQeG9EUVdpUVpDeElmbXRETV8zel9FUVhEQ0JWN0xjNS0ybjI3eXZHSXJ5cXJkekFnbWJqMDVUME15OUo4RlR4bFJIY0JJeVBIMVRWVnJCbXVLQ2lzZzNWcEVVLXRzTEw1R29NYlN1MTNnTXAzYkVtSHhMRGlxLXlWa3hlbGlmNkNsLVNyVGc4SnowZ3VfbWNrNjdKZnNZUHp6UE9lZjFhUGhiX2dPbFRhYnVuUDFPc2NWMDVnMUE5QlhfbndUZkZIa1BnX3BNTE5jMzdQWQ?oc=5,"Thu, 16 Jul 2020 07:00:00 GMT"
New Windows Virtual Desktop capabilities now generally available - Microsoft,https://news.google.com/rss/articles/CBMipwFBVV95cUxOdmpVLUhfaUFYaEd2NnhOS1ZSQ2xiN2NjYUpOTWNlZUVKOGd6OS1pVW1TMTNEbXlsd0ZsdzlaeEpzc3ZkRFZ4OU1vZ0FRYW04bUNFdmFZcXpQR00yWDE2SGJ5OHJTUmM1cDNtQkRUQ1pINVpmV2pBUVFSOW1qWXB0MjlsajBRdS1WNnB3X2s3YzlkYUpFUkJLU2lhWEtQMl9UUzBiVXdUUQ?oc=5,"Mon, 27 Jul 2020 07:00:00 GMT"
Automate the digital workspace with Microsoft Power Automate and Microsoft Teams - Microsoft,https://news.google.com/rss/articles/CBMi4gFBVV95cUxQS0lVSzNfUXFoNXlIU2JoQ1NqU3ctSlpOVjhkeU1yaWdKVWJLcW1nNEUyenY2c1BWMmhCTjlITFNObkJJT1VvTGVlbTY4bkxhSTF1aTRqVWloajJPdVJxVU55dTk3bUlrdkNOZ1lrQ00wLXQ2bzZXVURIWlJOMWFld2hqdUx6RWxvT3VzSGNjT1puR0Y1bGQyUGtIQThRM215VTRVOFZiUDIxaHpjWnVrc2YwSFN4V1JicmlNaFZrb3JDbkpxd2lkYnJqQ05OUVNRVHE3cVlxX2pMdVllMm9zNENB?oc=5,"Tue, 21 Jul 2020 07:00:00 GMT"
Announcing Windows 10 Insider Preview Build 20161 - Windows Blog,https://news.google.com/rss/articles/CBMipgFBVV95cUxONm81UEd5SUtpWW51ZVdYbkVZVmUwaTVnRWM0OFRnTHVPZWZlR3UzbmFQNjl0Tl9KdkoweVE1MllmZ1ZnZ3N1UTJqUURNYXV6cnRaYTktU2hiaXlTV0NwTUJySjRMVXJWRlpQOXBJZzkwdkNyTUZwN0xOc0JWdUI0VGRUbl8yZmxSSS1rUmhUTVJuaDM2M0t0LXNqMTJmbjg3OWU0UFln?oc=5,"Wed, 01 Jul 2020 07:00:00 GMT"
ONE Championship and Microsoft partner to further accelerate and reinvent the digital fan experience - Microsoft,https://news.google.com/rss/articles/CBMi1gFBVV95cUxQTE5IX09xZlNidXFWM2NGcUlid2xsX3RVM1JMdXFaMW9jUl9pbWVGNHFkbTZkcGVGN29rdHVqREJvN2pYUE80amtjV3RES09GODZFM1IxbjMycWRtTXdFdjlRaldBMzQzRkZSVmxna3dncW9DeXQ5YWpzRDM1S1NZVnpBTWs0THZjWk53cDRUTnJEVzA1d2d0bE5RMW1FaVM1cDBwNFRXdUlJT2FFcEpGcGswZllWbkk4Vkh4R083cGYwVGhCRTNrWGhrQUxwYWJHNTVuZFRn?oc=5,"Mon, 06 Jul 2020 07:00:00 GMT"
Presentation Translator will be retired soon - Microsoft Translator Blog - Microsoft,https://news.google.com/rss/articles/CBMipwFBVV95cUxOVWJTdEJrSmhFd1BxUXNXRFl5bEtrN1dsQk82blF6czlYc3BFa2NnQXJDNk5xczBTb3hJWlRGRnhIQWd2WlVVRGI2OGo5dWVxY3pUdlhKaW54UUIxa25CNmNiV2xWakw4N3psQzFkNU1FdHQ3Zl96aWNSelNoaFdvS0lPUVc5YUU5V0ltVVZpektVajBoZmtzNnBTQUQwbE5iZzJWZTJ0OA?oc=5,"Fri, 31 Jul 2020 07:00:00 GMT"
Milaha expands partnership with Microsoft to drive operational excellence and transform supply chain industry - Microsoft,https://news.google.com/rss/articles/CBMi6gFBVV95cUxPekg1eGlreTJGeXNBYXo1NU9oQlpPb240ODh1R1JnTExFcFhhRnVxbXYwTUptNGdPZlFySmdfZFBwa0pGOTlxNmxIQnItY0ljT3pwaEhfTTQxS1laczg1c0ZERDJYSmpqUkVvOExrRHZVV1Y0N3BpVll3eHMyV0E5UGVtOGIwSDdmUFd1dEdlSGZlWVhVR0x6T0Y2bmw2VXZQNDd5LW9BZkVuekpLMGF3amJVRWE1a052RXMyOHhocElvdnUxMWNiaWtkYm1RV3lvanY1VTNCak9oQkRNekhuU2pEM3ZlVkdrWlE?oc=5,"Mon, 27 Jul 2020 07:00:00 GMT"
Microsoft SCCM admins: Get started with AWS Systems Manager Patch Manager - AWS Blog,https://news.google.com/rss/articles/CBMiqAFBVV95cUxNdEtVSWN1RUIzYW9hRXNKM2hZQUJTVC1nWUd2dmNJMmQ4cmQ0R1F5WTQ0OVhId0dWQUtOX0szWVNSeVVOeVZ1VkhIRURiS056LV9rZUNCeDd1Sm1HRHVQWFdobjAzUVlDalN1MHNrTGw3cUxXdjhPUEVCSWM5RkRJbHZBN1A3cVF5TlBveVhxWlRwYzNYTG1GbGJQUTVpcU5XTjdzNW5mdjE?oc=5,"Fri, 24 Jul 2020 07:00:00 GMT"
Inside Microsoft 365 Defender: Solving cross-domain security incidents through the power of correlation analytics - Microsoft,https://news.google.com/rss/articles/CBMihgJBVV95cUxQT19XWEJMTW85ci15LW5VUlp4V2Z3WUdlX3JHTzhaZFhQNk14QngtdzZRVVFZSFZUNFVaZllfVXVrRk1xazduNjRQMERPa3BVcVpYRmlubHZYWjM3eEdBand5ZUlSbUttSmpWX3JIbFIxSHdsbjBDWkpscmtSU1VmTlQzVVhpNWEwamZOVDF3cHRLTnlJeFc0ZXVIdE1WbGJZOE82SDdaaVRGbDF2WTZsRTRjbDIyWVNoMmdEY3VjU21Rd2o2OXVGejk5Mlo5elBBZTJ2QW5PZk9kUjBBMjN1Rk0zMFdCLUNuMExlSE1TcDIzTHJydjZmMjVDLUZ6dWdRWjA2OFln?oc=5,"Wed, 29 Jul 2020 07:00:00 GMT"
Enabling a digital future for Vietnam - Microsoft Stories Asia - Microsoft,https://news.google.com/rss/articles/CBMiiAFBVV95cUxORl92LVFoRHUtU0FLOElxVWRhN3FEOFdabV9VcUkzSkFtRmhKWVUySjUyWHkxa3hWSk4wU1V3alk1bUVCMi1YcUtDVlkwQWdKcXRvNUw3WWdqdU1hRG44TTEwcWdsQThmTXZ6Ti03XzVmdnpQS05SX1ktY05pWnhIZGgzUDQzNlh6?oc=5,"Wed, 08 Jul 2020 07:00:00 GMT"
PepsiCo partners with Microsoft to accelerate product innovation - Technology Record,https://news.google.com/rss/articles/CBMiqAFBVV95cUxNT3lmMGhmOTFfeEJITW93VnRFVmkwb056dExCZHFtNUE5VXk0WTUzaklTS3JaWlFMdC1IUVlUdFROTTY2SVRSa19qdmVqYzhPdl9GTHhpX1hwcjJzdW9NZm1VNFVGWlNESGJKSDV0M045X2J3bkc1ZVlmWC13LXNKZ0poNVNJTE5JNWRKeXRsYkhmOU5rYngxQ295dlZGMUhQMDBsdnpsZTA?oc=5,"Tue, 28 Jul 2020 07:00:00 GMT"
Azure AI: Build mission-critical AI apps with new Cognitive Services capabilities - Microsoft,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNNWtRckJLRnhxanFjQV9GT2h2Sl9iNHVoWHhFSkx5ZVRtdmxjX0ZOeG0yeTFRa3VocmcwWjVKZmxLQ29oTzgzX0xfMzFLM21WU0NtUTM0VlA0RVdVeWpBLTVDandtNTk3TFNETjdtTnN4eEhCM2k0R3BTd3EtMEFPOHRvN0RNSFNvcnJhNTMwMzJpLUhtMlVoMmtrLTZKNTZqRWM4cVdyOERCdjBJckJYMnk3VC1ZVWhMNF8w?oc=5,"Wed, 08 Jul 2020 07:00:00 GMT"
"Introducing Kernel Data Protection, a new platform security technology for preventing data corruption - Microsoft",https://news.google.com/rss/articles/CBMi7wFBVV95cUxNbTN1cWkwM2ZzRVkzMzhwamo1Rkk0aHBxa2trNFg3dURYc3BEamdwYTdRTG16bW9CLWxKbDBhaEZqNzZqQzJCbkdaNXZReGdTb2VUZDRMUU5WNVlMb1c5bG9CZkVnM1VyMjdqWl9QcE5rV0t3bjZlU3FtSXNHTHZPTUFrU3FxaXl2VHFxZ0dvQzhRZWhjajhNekVNUVd1V3VFWWlNRGNvUi05WGJKOVJZWVhCYXFyUEZIejhjX2pyMmZ1aU9XQnZ3LUR1QU5Tc0tNRGVlZzJiOXo3Z3ZBdERrTGlDRVVRSnM5WEFkcmprcw?oc=5,"Wed, 08 Jul 2020 07:00:00 GMT"
Preparing for what’s next: Financial considerations for cloud migration - Microsoft,https://news.google.com/rss/articles/CBMirwFBVV95cUxPdFRIMnRxWDJUS2ZWazEta29hdFlVY1NCZFZkbllKTnRlelRsT2FVbEN4Nlg1WHJJd1JrR1hXZFV1dTNiSVpzelhDMTM1TmVRSmZteVQwZDhKelgzSGs2dl9CZmYxcTlOYnp6YW41b2lkWmlDSnJuOUd3R2hwUDVEVGdiMktBbHR1bkl2Sm1fRmcxUzdxazlhSTNHQnkyOVBiWGhWN0pZNWlfRXB4eUNN?oc=5,"Thu, 16 Jul 2020 07:00:00 GMT"
Assuring customers about EU cross-border data flows - Microsoft,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNUVZyT051NmFPMmdLczhZT3FyUFZHakhldGtYZmszaHJQcGNPYkNxQzI1a0JySlRITWZNVUlhaUF1VHUya0w4UE1lOUoyTFlHRWhUSFZYajAyVmt3Uzd1ZUR3elRYdFdkRFpLS0VLWldrNUREcG5UakdxWDVCdndoYm1XNl9mWGw4?oc=5,"Thu, 16 Jul 2020 07:00:00 GMT"
Seeing the big picture: Deep learning-based fusion of behavior signals for threat detection - Microsoft,https://news.google.com/rss/articles/CBMi4gFBVV95cUxOUXZuOHVCeFlHbGhPY0VKb0JWeDNqbDR5d0V3SzJoVjNBSUpkNVpld28yRU1xTlg2dThwTVBCRG9NSXRpU3FyZWNjaHkxaFVDcjBXTGE4NDBxTHpQd25Xa3NsSmhCUmlra3E4Zmc0NDdXblNJUG91d1ZWSHhnTDRUOTNWYVFsd05hMXl2c3lUbUJZbmJxZTNXeUJqbUM1N0F2X0wwMGEtZFdHMVFGajd1MXZYajB0SElwTG1FemhWSmpxTEJfSHlDTFNYLUM1LTBrNlhPaUpvTEtQelpmREpsRFNn?oc=5,"Thu, 23 Jul 2020 07:00:00 GMT"
Washington governments respond to COVID-19 with Microsoft chatbots - Microsoft,https://news.google.com/rss/articles/CBMi-AFBVV95cUxPTzJtbDZiX1VGS0NHMloyTUhtYTIwZUtJQ28xMlQ5VG9RdzBRMUhOUnM5YUJyc081OFlpQTBNd1FjalV4aVhmOXlfOE1uQWozTTlMN1l5cVBxbldRT1BLZktkVU1aX19kOUdTT3RoVkYyTWVCTlpnTUVJMjE4SFFpUXBsclpyYmo3bHY1X180YnMwYmw0TFhsVW9ZbGVqQVBPZU53S1RQdGNVcVI5V2k2azNKV0IyaUkzXy12R0VPUnhRNDd0T3RWOGlsS291bm5SVWZTOU5LQlMtQ25Pa3B5ZUJRREIwQjliYlNTLXJUMXRYQlotb3g2Zg?oc=5,"Fri, 24 Jul 2020 07:00:00 GMT"
Easily build and use bots within Microsoft Teams with Power Virtual Agents - Microsoft,https://news.google.com/rss/articles/CBMi3gFBVV95cUxPN2Y4SHRMTHhsLXVYdVZyQVY1TExHWUtocUNMbmhLYVMwWGFIbXJHZ3ZvbXdTaGJmaVF1MURQSzRaREpQakxhOExLc01mLTMycm00OFd5eEpKVS1MZHUxVlpybUM0VzEzaWxkVy1KU19sTEwtYkkybE44OVVIM3ZyRkxzWTMtUUNIUUVVZU9qajVsaEw5TTlqeVRIbUdHazhQckR3cDhObEUzeFJUUWQ4aE81WG9kei1CZlhKWktpZ0hnMUNuWkpza01wckUwbDU4dV9HdlJ5OUdrRXRvaEE?oc=5,"Tue, 21 Jul 2020 07:00:00 GMT"
Mastercard collaborates with Microsoft to accelerate innovation across digital commerce and startup ecosystems - Microsoft,https://news.google.com/rss/articles/CBMi4wFBVV95cUxPOXBqR3h0SGpZSzRqX0ZKQ2NTdXZmemU4OHdtM05wc21pNmtiUHBxNmlGbmVEYXY0Vy1xcDhqNlVBRWtZaWJjNkhKXzNaV3NZdk9UbzJ6Ul8wbjA2OWdvVkE3UTBYaDdDWVp3ZjgzVlZXUGRnMjBVamtCeHZ4QlU0MFJ3MFpYSk5IS0xyT1A0NkNmRGFfZ1B0ZE1BanVJZFZzV21pR2N4RUFXX0ZRd1V0djk1T2VhbkFyaGE2eV9RTHBSbEg4bDV0X0ctS3pFMkpndS1OZkNVVlFMYmxfV1JsMTdTdw?oc=5,"Tue, 28 Jul 2020 07:00:00 GMT"
TikTok may sell itself to Microsoft to survive: Report - The Times of India,https://news.google.com/rss/articles/CBMivwFBVV95cUxQNlhmMUhJaVk0WUxCYnBUQjZzVXc3SGJLRDRJU3dCWUZPNC1ZNlZtcW9Ea2poVFJGZkg5b1dUZlFUMEVpLTV5cS1TNS1NeGFoSGxNVXBaNnJiTHU2bUlwUC1JVjg5bDhRaG1mU2hJc2xYTjJQWjZFVm1tTFdCR2J4a2VPRzl1VktTbF85SVdUSE1BMnV2ZTJ6blBFMExQbE9ob3VyZkFBblg3Q3lyYnlaU2JkOGJFZGp6ajJCWk9MTdIBxAFBVV95cUxQdzhwaUhERy10c2ZwZVZ1OVoxa0NRbnlZdGg5U1hia0tVRE4xTnNkMlAzYUo1QXlQLUd2enlEWU9HNDAzblN1dnlVd2UtQlB6alg5Qi0tWFRXNmZwMDZBXzBuRlhtLUJDd0txWWJYajNhWXY0cjd6NWZtX3FSQ1o1ZkJMZXRQSHlVb0c1YmhGODl4OENOZndRSHZhNmxaT3lxMXJoVFRLMk9qYm9HTlRtakVkZXBLRndjMHAxeWJKdk1ySXlf?oc=5,"Sat, 01 Aug 2020 07:00:00 GMT"
Microsoft field technicians get their mobility back with Dynamics 365 app - Microsoft,https://news.google.com/rss/articles/CBMiuAFBVV95cUxObHRHSElJR2tPNjFuYktoMzJLUXhzNzI1aS16RVZ2SUpuT25HNGdpcFhyeTEwRDlaQkFYSUFZVWMxUDhVR0FhTl9MeEw3Vk5RY2lFNHg1ZlllaE9LOVZzeldWaUZrNDFhVjU3QW5KNThRbjJabDFqY2J2Q2ZLWEFBMjhFdThNWFF6TTFOM0ZwRGNoemNFX2V3VWRfRkZMb2NWc2VDNVNMNzNhY204ZWtQQmU3VDRfZ1lU?oc=5,"Thu, 30 Jul 2020 07:00:00 GMT"
Making buildings smarter with Azure IoT - Microsoft,https://news.google.com/rss/articles/CBMihgFBVV95cUxNRmtrOTlzYTlBV2Y0ZWdNcWVBeVk5XzFkT3NXTkdoQmlmakFfTUlRcEhMd2o5Qy1fZkRuaGlpTUJLeWpudXpUMm1zUEV4Q0tyQmZQTGRzZlBCR19sN250dWFkUXVodFlHWTBDMVdpVGdLamxYZnJSOXJxaDRqcUVBTDJFRzJMUQ?oc=5,"Thu, 09 Jul 2020 07:00:00 GMT"
Microsoft to support Woolworths’ next phase of cloud transformation - Microsoft,https://news.google.com/rss/articles/CBMirgFBVV95cUxQcWdnazdyUG5xQkhwa0N1blA0ejBMWFpLVk5telhSd0VheGVlNFFJTzBQUldwYTRNc3BFZldSRl9ud0RzcW9QRjB1SjM4OThQTEdjU3FCVUxmdGFJV3R6Z0UwanhUT2xIVm9tUlJZd0RkZG9Qc0JaR20xT2ZWSnVieFlyRlFiRjJUMTRTOXFhUFk1dEFiU1dOUlMzMXQtX2tqTEtoc3pvZ3B1NmRNeXc?oc=5,"Fri, 17 Jul 2020 07:00:00 GMT"
"NAB and Microsoft sign five-year multi-cloud partnership to boost resilience, speed and innovation - Microsoft",https://news.google.com/rss/articles/CBMi1wFBVV95cUxQdVlxODNfdkwzY3luamwwb01iQXQxQURMOVJVb1ppMFBRTmk2cm1KY09ZLVJmQU1zVnJpZFpIRlZTcE81bmhTLVVkUVZuUTIyRHB3WXE0NExiZzVCTGZWdWRJUl9DaWpvWjFIdHBkbzJJd09QdVp2STk3ZjB4MERadV9lTXduSHUyZ0hCZjk0SGFsRHBUajNEY2FVSWtWV2NkS0dEdVd6X1lMZFFoemxkY1BhdU1rZFkxMGFfX1AxZWhXUEpiQjlmYWNGamEyWmUxeVhuQWZVcw?oc=5,"Tue, 14 Jul 2020 07:00:00 GMT"
Eight ways to optimize costs on Azure SQL - Microsoft,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNSkM2b1UxRGQyZ0lMX3lhaWNRWTB3TUg4eFFzRVBNem1QU0VPdDRvWHJacXV3R0xwVDZnNE5paHBtWUIzVWotb1hRTTYzUFd0enZBLS1UNFlYSGFKc3JJRHJ3cXFPdHVMZjU1NDREOHVoRFZMMmNaWmt1QTdTNEhyaFZEU0oySkVS?oc=5,"Tue, 28 Jul 2020 07:00:00 GMT"
"Microsoft to set up campus in Greater Noida, to be bigger than its Hyderabad and Bengaluru campuses - India TV News",https://news.google.com/rss/articles/CBMitAFBVV95cUxPejgxd24zNjM3N2FPMFNHTll0dUxzT1MzV2sxNnRSdllCdGN6NkVUQmpBWDJFQk4tUk13MnJCajV5Tm53R2kzMGxNZDNiaVBYWDJDajlkalpPOTB1V2w1MGZxUF9PWm50bWdONkFLMEplekZCczlqbGliM3pMV1dUcnktSjlXQTE3bXB6Tk9rME1IWmd3amNJbEdoLTEydWVuSmJFc080bnlsbmltcF9pYldmRmjSAboBQVVfeXFMT01SVUhOSUlwcFB1ekFPcEJVMWhsejI5LU9BaTlPckdnbk81M1hjOHJrRVBrUGJkN2ZoSXZMM2hpYlM3allnWXFwVTd5TjhheEMxNHVXbUhpSERBS0VyRG85dFdrd1g4N1pFcUxPanJhRHN1MWZuT05YU1RaNUhtV2pMT1lFWEMzcjljVWlURE5ZQUlLQjBPMWJlQklMcDFtdnVIS2xiV1ZCSFVfOWJpR2VYa0t0bGdFckpn?oc=5,"Wed, 01 Jul 2020 07:00:00 GMT"
"Video fatigue and a late-night host with no audience inspire a new way to help people feel together, remotely - Microsoft",https://news.google.com/rss/articles/CBMiiwFBVV95cUxQTE5kYU1fTm9KOTBSNE9OU3FQbWI3bzE1WHo4UjNoak81bE9mMXU1ZXctN3plQ2M0RzcyZkZaeDdobURzblcwR2YwZmlVTnFvRUt6ZFVEUjVHVGh3QXdfZ2VQTm1qVndWQ00tSGYtUExpQ2w2bm8zdW0zdkxJSm5zUWZpTjVYLXhIYXJ3?oc=5,"Wed, 08 Jul 2020 07:00:00 GMT"
"Microsoft Teams gets together mode, dynamic view, other features: Know more - Business Standard",https://news.google.com/rss/articles/CBMi3gFBVV95cUxNZVFkam9jdTBLemlQclJDU2lhazMtSktCMG9LaGd3NlpjU2ZoajZKSVhaRlFoSmh3YjFGZ2VFc216bGZIc1p3OFlVTFlUUm5mMmxBU01VNWNlbldIQjJPQVBlNFVfZGstZ19aVVNfOUVWLTRlVjY1MnA5Z2RtMXNrOWtINzQtOU4yZFpnR2ZrZmxlSFk1aUlGRmhtRzBrWXNCc3ZnNTduQS1JUkNDMW1YLV9DQVdaa3Bxa1ZxOWVUUGUzQ045ZjYwWkNQNGJ3N1dRQ1RqbWl5Y2NDeTctcGfSAeMBQVVfeXFMTmlnV1pPZTdkalZXbC02a2pENlVYellTbDJrRmQ0QVRQaThFWmRKUG9leFEwY1ZnV1pWZTJ2M1lEMGpzczBBSmh6MXY0YklsWHMzWE0yVXI4aUlVMUF3OWxoWDRtOVVmVEpMMUxGcGNOSW85SDUzYXdJYnpoSm9hZHVJNlk1aG1tZWZfei1KSDhGUkkzQVR2Q3pJblVRcFN4bnlXSXVIZXktNXJIdjdrbGJXQmJ6NGpMMTFJM3ZxZ2RkNVJ5bm1yYXpSNnVJekNWYzRlcE13ZktBeF8yODNnV2RqYUE?oc=5,"Thu, 09 Jul 2020 07:00:00 GMT"
"Microsoft Teams Roadmap: Support for 1,000 Meeting Attendees, New Hardware - Redmond Channel Partner",https://news.google.com/rss/articles/CBMidkFVX3lxTE1zbE9hTGNKQWVrakZIMHlDcmFwNGtDOWVqXy1pZzAwZ2RMT0wtRUE5dlY3eWx1eExNWC1zQTRyRGhjNHFHbnVnX2pYd0lpUHg4NG42Rlp3Y3BfRU5mcTdHNF83SThEU3BDZW43NlJvdE1WM2QwTmc?oc=5,"Thu, 09 Jul 2020 07:00:00 GMT"
NBA Fans Connect With Microsoft Teams | Microsoft 365 Blog - Microsoft,https://news.google.com/rss/articles/CBMiugFBVV95cUxNSC1zTzhFVHBYZVNIYnBGSVhsaGZydHVCTjVkM0wyQkE2WkpsOWVEU2doRTNLaV9EUXZ0TThZMEFQc2ItOVRlTHU5TnpqT1Y0S0dtZUVxUFl3VFh0M3ZwMU5tTUd4a3FIUnNpQnl2alExQ2xzdFlPNy1SdWZuZGZTc1VNU3J4VGdLQjBFb3I3M3I0ODVvNVBhTDliYTFDRURLMkd6OVlxQ29RODlybU1Yd2FJMXBZT0M1alE?oc=5,"Fri, 24 Jul 2020 07:00:00 GMT"
New Collaborative Features for Microsoft Teams - UC Today,https://news.google.com/rss/articles/CBMijgFBVV95cUxPdF9uSjZkWHhJZXpraGwyNU5oNzllUHpWQXRsZnM3ekdhUUpZNnFZd2QtdHVuQVpqN05CR2lQVGk0aTJ6SUVCbS1vRU5MbHVXV3pjVTVqSTdkV0lqWHVjYU9zZ2RhYUNmT05SbUxGWW8wTXl3T1JXWEhUWm9YeTZvbmJad1pPdTJWN1N5Zlh3?oc=5,"Tue, 28 Jul 2020 07:00:00 GMT"
Power Apps portals simplified Power BI integration using “Power BI” component - Microsoft,https://news.google.com/rss/articles/CBMi1gFBVV95cUxNTG1DX3ctWmhfeC1BQjE3WU44M0pHdk9jSjU5TW1ZNTVpOHNWeUdUOVM2RENwSlFkcm5zZXdGdDN1eHMydGhKOFdQNXVvd2ZxZ3pmb1AtUmFfb0RfY2NQUGFkU2dIT0Jza2FKTlRIaHMxSFpqdDgyXzh0NUtxVG1qRnB3aDRKdjFlY3pIT3AyblRRWkMtVVh1enVYQmVvR1ZvSmx5a2IwV0dFN3VTdmFDOW0zQVRCekN2cUExQlhlTFdkRXhkS0c5dEFOYllIN0lHa0dGeHF3?oc=5,"Tue, 21 Jul 2020 07:00:00 GMT"
New Microsoft 365 Features For July 2020 | Microsoft 365 Blog - Microsoft,https://news.google.com/rss/articles/CBMiwgFBVV95cUxNdEhuTFR5WlEtN0dOU3pUUUw1RU5aWTB0NUF6d3haU1Y5VWd0T2RsVTh0VkR2cm04NjM5SXA4NTV2VkZSX3VZYnpGNjlCNnRNWFFrY3JlazhhUzI1a3JKNEJxUzhvMjM4UUZJd0JLOVVNa2xYai1FbFhOTmZTN1d6MG9Jdm1ncEZqZUloRC1uNS1EeVZQOV9CWm1EWlpsb0JONDlDd3pyZDBwXzc4M3BDczlSQkNTUFJVLVd1RTFzMTR1dw?oc=5,"Tue, 21 Jul 2020 07:00:00 GMT"
PickMe partners with Microsoft to maximize driver benefits and minimize passenger wait times - Microsoft,https://news.google.com/rss/articles/CBMi0gFBVV95cUxQX3NOUk95TUNUMWNHdHh6YXhvVnNpNkJ4UEZNUFpRMUZkVGNLZzhKbnM1VXMxMFBaaUgyUlRoS1NHVVJzN0pWUHcxUjdBaHJER0s2eFlYVkJtTmJQZWVYWk0ydnBlYmFha3BSSmZhclBRX3k2TGcxZEpfSS05U2JxUWhfV2Q4VlI3WXZON3p3SUY5eEk5dm16SkpPeG1ESm1PRUZWSXRrbEFEMlRFZmdJNl9fU0hDY3didnJRaDFNZEJOZk5odWVjV29KMzg3Qm9hOUE?oc=5,"Wed, 08 Jul 2020 07:00:00 GMT"
How a group of rival companies came together to make ventilators for the NHS - Microsoft,https://news.google.com/rss/articles/CBMijgJBVV95cUxPZlBtdVhob3hWRGFDeERzQVVXR0IweEN3aGlxcmZyTUVFcl8tdzhGSUlMcDNHNS1jNzBGT25pc1ZUNEwxVl9GSTFoUjdyNGNXWGRJVlJtMFMwdWl4Tkw1SGZlUXdIMktDMXBsQ3hIQ3VsTTNzd3UxNG9GakIwQ0xwMHRPTERhMmphOFVMT2RsX2RPSWwwUHlHUHpSZDFOeG1OX1Q0LW1vWFVER0NFVDRteEppUEc0MzBUVGxhQXBEdzk3NWtXYzVxOXROWVlmeUx5cHZXMXBDaDlmWnF6NGFhaFNhT3NZVHB3WDlScV9SYVhOYUJmOFQxR19PVXR5M0Ewbmd0aGFJUHFPM2JkWVE?oc=5,"Mon, 06 Jul 2020 07:00:00 GMT"
Microsoft sees growth amid pandemic computing demands - ETCIO,https://news.google.com/rss/articles/CBMiwAFBVV95cUxQalZ1eEhhZlU4a3pTNE1kNWZxU3dyclJuQzd5WGMzNkdvc1VicC02QTNDa3hzNElUZmhqS1R3cm12M1FjdUlUOG12UUVEamJqQUw0WVFCX1NaS0JvcUNTaTF2RE5jbkFDNGNnZnIwd3JwazlrU3FyN3F4N01xekNrNzdydVBDNlRVSDVyWmVpazJNbmM2U3otYjRsQjRDdHh4SHJFWFlKM3BMUm1DYlFKX25yWXhqVVlpbjVhdVhvTVHSAcYBQVVfeXFMT2JIN2gxc1FTS2VrWF9Valowb2VaWVhIQnZRNWh3NVQxSTRvN2ZzU0ZpMlRiUWtIMG5HVF90VWpWaS1Qb3FPNUFwYThKTmI1Q2FtUl9EOTVwQ3F4X2dLc3ZRazZpR0NvWGExMlpSLWpTSFRpeXc3eG9Ud3l4dmV5QU1LdDB6WjBFbi1BemxwbTh2c2FSN1hqODNLb09DNERPeU16ZC0ybVkxaTFjUkEtVmFndjA3a1pUdTVsUkxHOWNHVW5EZUt3?oc=5,"Thu, 23 Jul 2020 07:00:00 GMT"
Mastercard collaborates with Microsoft to accelerate innovation across digital commerce and startup ecosystems - Mastercard,https://news.google.com/rss/articles/CBMisgFBVV95cUxOdmYwQzlvLTIzQ0RKRkVvbWxta25MNC1DZ1dVc1U0NmhERXJtZGF0RDFaMEl2Nl8yZnBUTjhZOEZUSkt1em9od1Z3NnExSGg1aVAwT2VKT01GYVBmck1uOS16X2Jnd29oenA4QlRJcktSN2pFRzMtbWloNmdhN29XSDh2dHpkaExhME56aU1oaXYycWtIOGU5Tm5KeE9ZRW5FVE11bjBRMWtSMGpUOVY4UEhB?oc=5,"Tue, 28 Jul 2020 07:00:00 GMT"
